Alsace-Champagne-Ardenne-Lorraine,Meurthe-et-Moselle,,Villers-lès-Nancy,14133,48.67321800000001,6.153496,default
Île-de-France,Val-d'Oise,,Arnouville,14122,48.980312,2.423662,default
Auvergne Rhône-Alpes,Rhône,,Francheville,14094,45.7297871,4.7438242,default
Alsace-Champagne-Ardenne-Lorraine,Meurthe-et-Moselle,,Longwy,14092,49.51991899999999,5.761773,default
Île-de-France,Seine-et-Marne,,Lognes,14021,48.836571,2.6327379,default
Île-de-France,Yvelines,,Bois-d'Arcy,14008,48.80598,2.022188,default
Picardy,Oise,,Méru,13995,49.236009,2.13544,default
Nord-Pas-de-Calais Picardie,Pas-de-Calais,,Saint-Omer,13992,50.750115,2.252208,default
Aquitaine Limousin Poitou-Charentes,Landes,,Biscarrosse,13983,44.3946602,-1.164218,default
Bourgogne Franche-Comté,Côte-d'Or,,Chenôve,13982,47.294216,5.001189999999999,default
Brittany,Finistere,,Guipavas,13966,48.435977,-4.400707,default
Alsace-Champagne-Ardenne-Lorraine,Moselle,,Fameck,13965,49.304436,6.102591899999999,default
Provence-Alpes-Côte d'Azur,Bouches-du-Rhone,,Bouc-Bel-Air,13963,43.451152,5.413875,default
Provence-Alpes-Côte d'Azur,Bouches-du-Rhone,,Tarascon,13941,43.80604400000001,4.65752,default
Picardy,Aisne,,Tergnier,13938,49.65625199999999,3.291635,default
Provence-Alpes-Côte d'Azur,Bouches-du-Rhone,,Berre-l'Étang,13937,43.4757729,5.167309,default
Brittany,Morbihan,,Pontivy,13915,48.066152,-2.967056,default
Lower Normandy,Orne,,Argentan,13903,48.744001,-0.016566,default
Nord-Pas-de-Calais Picardie,Oise,,Noyon,13894,49.58016600000001,3.0007229,default
Lower Normandy,Calvados,,Bayeux,13888,49.27643699999999,-0.70314,default
Île-de-France,Val-d'Oise,,Montmagny,13864,48.97088,2.34408,default
Bourgogne Franche-Comté,Saône-et-Loire,,Autun,13863,46.950914,4.301565,default
Provence-Alpes-Côte d'Azur,Var,,Sainte-Maxime,13835,43.310184,6.640482,default
Provence-Alpes-Côte d'Azur,Bouches-du-Rhone,,Châteauneuf-les-Martigues,13792,43.38296,5.164636,default
Provence-Alpes-Côte d'Azur,Vaucluse,,Bollène,13776,44.2811484,4.75331,default
Île-de-France,Seine-et-Marne,,Avon,13761,48.404839,2.720733,default
Alsace-Champagne-Ardenne-Lorraine,Haut-Rhin,,Rixheim,13750,47.744376,7.396833999999999,default
Languedoc-Roussillon Midi-Pyrénées,Tarn-et-Garonne,,Castelsarrasin,13739,44.039889,1.107132,default
Pays de la Loire,Vendee,,Fontenay-le-Comte,13647,46.465972,-0.8065,default
Brittany,Ille-et-Vilaine,,Saint-Gilles,13641,48.154936,-1.828955,default
Pays de la Loire,Vendee,,Château-d'Olonne,13593,46.50436,-1.738692,default
Auvergne Rhône-Alpes,Allier,,Cusset,13545,46.13196199999999,3.4565,default
Nord-Pas-de-Calais Picardie,Nord,,Roncq,13524,50.746301,3.115632,default
Île-de-France,Seine-et-Marne,,Saint-Fargeau-Ponthierry,13497,48.5361561,2.5242532,default
Alsace-Champagne-Ardenne-Lorraine,Moselle,,Woippy,13495,49.150918,6.150998,default
Aquitaine Limousin Poitou-Charentes,Pyrénées-Atlantiques,,Billère,13479,43.302207,-0.39742,default
Midi-Pyrénées,Haute-Garonne,,Ramonville-Saint-Agne,13475,43.543794,1.4784139,default
Île-de-France,Essonne,,Courcouronnes,13466,48.617871,2.407091,default
Nord-Pas-de-Calais Picardie,Nord,,Lys-lez-Lannoy,13437,50.67452,3.216898,default
Alsace-Champagne-Ardenne-Lorraine,Moselle,,Creutzwald,13434,49.204987,6.696246899999999,default
Pays de la Loire,Mayenne,,Mayenne,13376,48.3061239,-0.620935,default
Provence-Alpes-Côte d'Azur,Var,,Ollioules,13321,43.13990099999999,5.847652,default
Nord-Pas-de-Calais Picardie,Nord,,Mouvaux,13309,50.702318,3.132008,default
Provence-Alpes-Côte d'Azur,Alpes-Maritimes,,Beausoleil,13279,43.741767,7.423019,default
Alsace-Champagne-Ardenne-Lorraine,Moselle,,Freyming-Merlebach,13278,49.146198,6.811347,default
Centre,Indre-et-Loire,,Amboise,13246,47.413326,0.9844069999999999,default
Centre,Eure-et-Loir,,Châteaudun,13226,48.070369,1.327696,default
Île-de-France,Seine-et-Marne,,Vaires-sur-Marne,13200,48.87360899999999,2.639543,default
Île-de-France,Essonne,,Mennecy,13194,48.566784,2.434436,default
Alsace-Champagne-Ardenne-Lorraine,Marne,,Vitry-le-François,13174,48.726087,4.585745,default
Aquitaine Limousin Poitou-Charentes,Creuse,,Guéret,13143,46.16959900000001,1.871452,default
Pays de la Loire,Loire-Atlantique,,Saint-Brevin-les-Pins,13134,47.246659,-2.165807,default
Pays de la Loire,Maine-et-Loire,,Trélazé,13125,47.445879,-0.4667949999999999,default
Normandy,Manche,,Granville,13104,48.837579,-1.597302,default
Brittany,Finistere,,Plougastel-Daoulas,13101,48.37405099999999,-4.369108,default
Provence-Alpes-Côte d'Azur,Alpes-Maritimes,,Valbonne,13092,43.64152,7.009186,default
Nord-Pas-de-Calais Picardie,Nord,,Anzin,13092,50.375949,3.511127,default
Île-de-France,Yvelines,,Fontenay-le-Fleury,13086,48.810638,2.046222,default
Normandy,Seine-Maritime,,Bois-Guillaume,13046,49.4688521,1.1148305,default
Pays de la Loire,Maine-et-Loire,,Avrillé,12972,47.505335,-0.590629,default
Normandy,Eure,,Val-de-Reuil,12969,49.272602,1.217085,default
Aquitaine Limousin Poitou-Charentes,Pyrénées-Atlantiques,,Saint-Jean-de-Luz,12967,43.388051,-1.663055,default
Aquitaine Limousin Poitou-Charentes,Landes,,Saint-Paul-lès-Dax,12956,43.724934,-1.051409,default
Brittany,Morbihan,,Auray,12946,47.66649100000001,-2.983767,default
Auvergne Rhône-Alpes,Drome,,Pierrelatte,12936,44.37775000000001,4.696981000000001,default
Auvergne Rhône-Alpes,Allier,,Yzeure,12905,46.566314,3.354775,default
